osmid_x,x,y,name,weighted_dist,oneway,highway
558948554,5391442252,5391442253,,0.07589965312661626,,service
558948554,5391442253,5391442254,,0.0802406739302765,,service
558948554,5391442254,5391442255,,0.07839227440775239,,service
558948554,5391442255,5391442256,,0.09157326939511681,,service
558948554,5391442256,5391442257,,0.11814537067830144,,service
558948554,5391442257,5391442258,,0.08735148862661272,,service
558948554,5391442258,5391442259,,0.07907736595965874,,service
558948554,5391442259,5391442260,,0.09267372328951916,,service
558948554,5391442260,5391442261,,0.05673735294783899,,service
558948554,5391442261,5391442262,,0.07106621813444397,,service
558948554,5391442262,5391442263,,0.1076802530804114,,service
558948554,5391442263,5391442264,,0.04451885617723639,,service
558948554,5391442264,5391442265,,0.06927788622343907,,service
558948554,5391442265,5391442266,,0.05698697626878628,,service
558948554,5391442266,5391442267,,0.07379644451074552,,service
558948554,5391442267,5391442268,,0.07636834186546065,,service
558948554,5391442268,5391442269,,0.10406829573374038,,service
558948554,5391442269,5391442270,,0.09079648437241047,,service
558948554,5391442270,5391442271,,0.08455350413290463,,service
558948554,5391442271,5391442272,,0.09223930196369017,,service
558948554,5391442272,5391442273,,0.09619154524243341,,service
558948554,5391442273,5391442274,,0.07474660842571662,,service
558948554,5391442274,5391442275,,0.0867166007983148,,service
558948554,5391442275,5391442276,,0.0760085186750683,,service
558948554,5391442276,5391442277,,0.0841367508616328,,service
558948554,5391442277,5391442278,,0.11050118714188219,,service
558948554,5391442278,5391442279,,0.09371707937884612,,service
558948554,5391442279,5391442280,,0.07692418890612855,,service
558948554,5391442280,5391442281,,0.11377603332326458,,service
558948554,5391442281,5391442282,,0.08980044635677523,,service
558948554,5391442282,5391442283,,0.11290768634209472,,service
558948554,5391442283,5391442284,,0.10034442251445926,,service
558948554,5391442284,5391442285,,0.11562544591357982,,service
558948554,5391442285,5391442286,,0.13119703479164058,,service
558948554,5391442286,5391442287,,0.08690874040115223,,service
558948554,5391442287,5391442288,,0.09216735680120644,,service
558948554,5391442288,5391442289,,0.1265375680414967,,service
558948554,5391442289,5391442290,,0.10813340128532858,,service
558948554,5391442290,5391442291,,0.10455442114013272,,service
558948554,5391442291,5391442292,,0.09583439748761995,,service
558948554,5391442292,5391442293,,0.07985298103711443,,service
558948554,5391442293,5391442294,,0.08022340630753384,,service
558948554,5391442294,5391442295,,0.10825009872911392,,service
558948554,5391442295,5391442296,,0.06705709388312103,,service
558948554,5391442296,5391442297,,0.06155826252627222,,service
558948554,5391442297,5391442298,,0.05223578797218873,,service
558948554,5391442298,5391442299,,0.055720354646632234,,service
558948554,5391442299,5391442300,,0.08646705817067703,,service
558948554,5391442300,5391442301,,0.0719662159107066,,service
558948554,5391442301,5391442302,,0.07623592888598338,,service
558948554,5391442302,5391442303,,0.06081871956648116,,service
558948554,5391442303,5391442304,,0.08795702354861348,,service
558948554,5391442304,5391442305,,0.0928298350585597,,service
558948554,5391442305,5391442306,,0.0832355099085926,,service
558948554,5391442306,5391442307,,0.10933168120812328,,service
558948554,5391442307,5391442308,,0.10463377725120299,,service
558948554,5391442308,5391442309,,0.08677969520636285,,service
558948554,5391442309,5391442310,,0.07383266513648547,,service
558948554,5391442310,5391442311,,0.08446719192358812,,service
558948554,5391442311,5391442312,,0.09263540319132785,,service
558948554,5391442312,5391442313,,0.08101111342545943,,service
558948554,5391442313,5391442314,,0.10345088824956467,,service
558948554,5391442314,5391442315,,0.09573215244602415,,service
558948554,5391442315,5391442316,,0.09950849987692817,,service
558948554,5391442316,5391442317,,0.09773934848185652,,service
558948554,5391442317,5391442318,,0.08992956504819727,,service
558948554,5391442318,5391442319,,0.1271860894482306,,service
558948554,5391442319,5391442320,,0.13625785571662416,,service
558948554,5391442320,5391442621,,0.10847388505336836,,service
558948554,5391442621,5391442622,,0.0904610964081001,,service
558948554,5391442622,5391442623,,0.0741858303599843,,service
558949493,5391448036,5391442623,,0.09782934972518009,,service
558948554,5391442623,5391442624,,0.07597709973566401,,service
558948554,5391442624,5391442625,,0.07007262667477447,,service
558948554,5391442625,5391442626,,0.05884282371184903,,service
558948554,5391442626,5391442627,,0.05836008301279221,,service
558948554,5391442627,5391442628,,0.09786391094628838,,service
558948554,5391442628,5391442629,,0.09300518264555697,,service
558948554,5391442629,5391442630,,0.09035441640668822,,service
558948554,5391442630,5391442631,,0.14275188761025304,,service
558948554,5391442631,5391442632,,0.11520298394315424,,service
558948554,5391442632,5391442633,,0.11335075885898221,,service
558948554,5391442633,5391442634,,0.12028680098645524,,service
558948554,5391442634,5391442635,,0.10432549687974035,,service
558948554,5391442635,5391442636,,0.10347326417360286,,service
558948554,5391442636,5391442637,,0.12688944028404728,,service
558948554,5391442637,5391442638,,0.17570832543476436,,service
558948554,5391442638,5391442639,,0.106837502738321,,service
558948554,5391442639,5391442640,,0.12348811606486573,,service
558948554,5391442640,5391442641,,0.119342339551411,,service
558948554,5391442641,5391442642,,0.16799487432036284,,service
558948554,5391442642,5391442643,,0.13118888779206533,,service
558948554,5391442643,5391442644,,0.17146555329918572,,service
558948554,5391442644,5391442645,,0.08781236342354412,,service
558948561,5391442927,5391442645,,0.09909361329775018,,service
558948554,5391442645,5391442646,,0.18857633667317739,,service
558948554,5391442646,5391442647,,0.15672341362703235,,service
558948554,5391442647,5391442648,,0.15723430140670347,,service
558948554,5391442648,5391442649,,0.197638867327651,,service
558948554,5391442649,5391442650,,0.29531605398309296,,service
558948554,5391442650,5391442651,,0.045210593539713934,,service
558948557,5391442687,5391442688,,0.07691685970392839,,service
558948557,5391442688,5391442689,,0.11337094523814745,,service
558948557,5391442689,5391442690,,0.1133659764252979,,service
558948557,5391442690,5391442691,,0.06723955070858544,,service
558948557,5391442691,5391442692,,0.0677469583028398,,service
558948557,5391442692,5391442693,,0.043327071445880105,,service
558948557,5391442693,5391442694,,0.04534447004175779,,service
558948557,5391442694,5391442695,,0.044870324085890756,,service
558948557,5391442695,5391442696,,0.09910730147196088,,service
558948557,5391442696,5391442697,,0.07727380693289781,,service
558948557,5391442697,5391442698,,0.0842717342061409,,service
558948557,5391442698,5391442699,,0.0890991807299344,,service
558948557,5391442699,5391442700,,0.10578776354989902,,service
558948557,5391442700,5391442701,,0.09854572859599861,,service
558948557,5391442701,5391442702,,0.09044777174708865,,service
558948557,5391442702,5391442703,,0.07513071434279125,,service
558948557,5391442703,5391442704,,0.10153037950174174,,service
558948557,5391442704,5391442705,,0.07783393754238674,,service
558948557,5391442705,5391442706,,0.07789355311400195,,service
558948557,5391442706,5391442707,,0.08470485458409062,,service
558948557,5391442707,5391442708,,0.08612173999432698,,service
558948557,5391442708,5391442709,,0.06401300635634671,,service
558948557,5391442709,5391442710,,0.08897541737021793,,service
558948557,5391442710,5391442711,,0.09167371153698042,,service
558948557,5391442711,5391442712,,0.11483316831673868,,service
558948557,5391442712,5391442713,,0.12311622836219172,,service
558948557,5391442713,5391442714,,0.13173035442286668,,service
558948557,5391442714,5391442715,,0.09949168214810164,,service
558948557,5391442715,5391442716,,0.11595910358144662,,service
558948557,5391442716,5391442717,,0.07148733204325666,,service
558948557,5391442717,5391442718,,0.08739548556359819,,service
558948557,5391442718,5391442719,,0.09233879134622675,,service
558948557,5391442719,5391442720,,0.10409512514753741,,service
558948557,5391442720,5391442821,,0.09048316438382631,,service
558948557,5391442821,5391442822,,0.10781870118322726,,service
558948557,5391442822,5391442823,,0.09860783606189905,,service
558948557,5391442823,5391442824,,0.105042892106646,,service
558948557,5391442824,5391442825,,0.08966186876894973,,service
558948557,5391442825,5391442826,,0.10405407000216478,,service
558948557,5391442826,5391442827,,0.10975180708408017,,service
558948557,5391442827,5391442828,,0.08943995460261185,,service
558948557,5391442828,5391442829,,0.10561455183587642,,service
558948557,5391442829,5391442830,,0.12372613288760181,,service
558948557,5391442830,5391442831,,0.10677074217769499,,service
558948557,5391442831,5391442832,,0.146425674824294,,service
558948557,5391442832,5391442833,,0.12805151521202704,,service
558948557,5391442833,5391442834,,0.12577470691114018,,service
558948557,5391442834,5391442835,,0.10781909103663273,,service
558948557,5391442835,5391442836,,0.08966232670268429,,service
558948557,5391442836,5391442837,,0.10849954158206844,,service
558948557,5391442837,5391442838,,0.0899228743131939,,service
558948557,5391442838,5391442839,,0.09340969394027526,,service
558948557,5391442839,5391442840,,0.139807228476117,,service
558948557,5391442840,5391442841,,0.12761639748977244,,service
558948557,5391442841,5391442842,,0.1118837598213062,,service
558948557,5391442842,5391442843,,0.11826274793806699,,service
558948557,5391442843,5391442844,,0.13668087235848708,,service
558948557,5391442844,5391442845,,0.12356067657506972,,service
558948557,5391442845,5391442846,,0.11938144982766258,,service
558948557,5391442846,5391442847,,0.15137223200680994,,service
558948557,5391442847,5391442848,,0.1294295983244213,,service
558948557,5391442848,5391442849,,0.10965218098806062,,service
558948557,5391442849,5391442850,,0.12205286081567884,,service
558948557,5391442850,5391442851,,0.1130308644890466,,service
558948557,5391442851,5391442852,,0.12467386845269705,,service
558948557,5391442852,5391442853,,0.12143214374787059,,service
558948557,5391442853,5391442854,,0.12660587119917682,,service
558948557,5391442854,5391442855,,0.10223126958551046,,service
558948557,5391442855,5391442856,,0.09422349545976894,,service
558948557,5391442856,5391442857,,0.13821909967644339,,service
558948557,5391442857,5391442858,,0.13026497768579695,,service
558948557,5391442858,5391442859,,0.1383853402207596,,service
558948557,5391442859,5391442860,,0.1258298965494735,,service
558948557,5391442860,5391442861,,0.11608828254616012,,service
558948557,5391442861,5391442862,,0.07643108914617897,,service
558948557,5391442862,5391442863,,0.06312965071463417,,service
558948557,5391442863,5391442864,,0.08312896017698808,,service
558948557,5391442864,5391442865,,0.11506527284755474,,service
558948557,5391442865,5391442866,,0.111101594359126,,service
558948557,5391442866,5391442867,,0.08585722915166707,,service
558948557,5391442867,5391442868,,0.08119876384333327,,service
558948557,5391442868,5391442869,,0.05955721842032181,,service
558948557,5391442869,5391442870,,0.04840326178404789,,service
558948557,5391442870,5391442871,,0.05917498091939734,,service
558948557,5391442871,5391442872,,0.0988665677667659,,service
558948557,5391442872,5391442873,,0.1291790571810694,,service
558948557,5391442873,5391442874,,0.28594339305517125,,service
558948557,5391442874,5391442875,,0.1402355568573762,,service
558948557,5391442875,5391442876,,0.1068062575410805,,service
558948557,5391442876,5391442877,,0.08036363274169903,,service
558948557,5391442877,5391442878,,0.06592514353807963,,service
558948558,5391442877,5391442881,,0.12205355073950568,,service
558948557,5391442878,5391442879,,0.15641085971739266,,service
558948557,5391442879,5391442880,,0.12427533046804443,,service
558948558,5391442881,5391442882,,0.10521645196632402,,service
558948558,5391442882,5391442883,,0.1367833233849576,,service
558948558,5391442883,5391442884,,0.11166102140661838,,service
558948558,5391442884,5391442885,,0.10315514630972368,,service
558948558,5391442885,5391442886,,0.12084278697053277,,service
558948558,5391442886,5391442887,,0.12131637234516658,,service
558948558,5391442887,5391442888,,0.1557931830081449,,service
558948558,5391442888,5391442889,,0.16460453354064128,,service
558948558,5391442889,5391442890,,0.12131639142630479,,service
558948558,5391442890,5391442891,,0.08749483573888349,,service
558948558,5391442891,5391442892,,0.11331662461887193,,service
558948558,5391442892,5391442893,,0.13186306195080902,,service
558948558,5391442893,5391442894,,0.16695340353479568,,service
558948558,5391442894,5391442895,,0.09445376817244122,,service
558948558,5391442895,5391442896,,0.18041939238360527,,service
558948558,5391442896,5391442897,,0.179389598375299,,service
558948561,5391442896,5391442916,,0.1349731847308434,,service
558948558,5391442897,5391442898,,0.17517228919950031,,service
558948558,5391442898,5391442899,,0.10688936524967116,,service
558948558,5391442899,5391442900,,0.10709971403981333,,service
558948558,5391442900,5391442901,,0.1447728449719318,,service
558948558,5391442901,5391442902,,0.188477030270805,,service
558948558,5391442902,5391442903,,0.18325395728432278,,service
558948558,5391442903,5391442904,,0.10901654461205204,,service
558948558,5391442904,5391442905,,0.12208807533291803,,service
558948559,5391442910,5391442911,,0.1315520044979038,,service
558948559,5391442911,5391442912,,0.14530958153300416,,service
558948559,5391442912,5391442913,,0.19113296366405447,,service
558948559,5391442913,5391442914,,0.13677569230992312,,service
558948559,5391442914,5391442915,,0.13677575563887018,,service
558948561,5391442916,5391442917,,0.21283718811182853,,service
558948561,5391442917,5391442918,,0.21807722648075306,,service
558948561,5391442918,5391442919,,0.2777270449537537,,service
558948561,5391442919,5391442920,,0.17095749597561896,,service
558948561,5391442920,5391442921,,0.06973901323030451,,service
558948561,5391442921,5391448159,,0.0684542801047451,,service
558949496,5391448158,5391448159,,0.16857956468934032,,service
558948561,5391448159,5391442922,,0.18832284370141011,,service
575132713,5391448159,5519359316,,0.0836044032620535,,service
558948561,5391442922,5519359315,,0.14146346756508452,,service
558948561,5519359315,5391442924,,0.13984344170418941,,service
558948561,5391442924,5391442925,,0.16948127542938551,,service
558948561,5391442925,5391442926,,0.14617861273425425,,service
558948561,5391442926,5391442927,,0.12179343518295577,,service
558949492,5391442452,5391442453,,0.07636134380377951,,service
558949493,5391442452,5391447935,,0.09408369434734117,,service
558949492,5391442453,5391442455,,0.05958099091593183,,service
558949492,5391442455,5391442456,,0.058324443326367124,,service
558949492,5391442456,5391442457,,0.07794109432720629,,service
558949492,5391442457,5391442458,,0.10504418201538468,,service
558949492,5391442458,5391442459,,0.06623881569016678,,service
558949492,5391442459,5391442460,,0.09382782244171016,,service
558949492,5391442460,5391442461,,0.07269450110949179,,service
558949492,5391442461,5391442462,,0.06041403541768079,,service
558949492,5391442462,5391442463,,0.0638122891344048,,service
558949492,5391442463,5391442464,,0.08772430579562383,,service
558949492,5391442464,5391442465,,0.08389837956899424,,service
558949492,5391442465,5391442466,,0.07806713299735414,,service
558949492,5391442466,5391442467,,0.08460663183774847,,service
558949492,5391442467,5391442468,,0.12279254056668187,,service
558949492,5391442468,5391442469,,0.09359489200465103,,service
558949492,5391442469,5391442470,,0.12223309050688672,,service
558949492,5391442470,5391442471,,0.17948122137213923,,service
558949492,5391442471,5391442472,,0.11583202047563496,,service
558949492,5391442472,5391442473,,0.12095045942434808,,service
558949492,5391442473,5391442474,,0.11324600182285717,,service
558949492,5391442474,5391442475,,0.09432949463999757,,service
558949492,5391442475,5391442476,,0.07676145242577942,,service
558949492,5391442476,5391442477,,0.11617558660831506,,service
558949492,5391442477,5391442478,,0.11883217286902274,,service
558949492,5391442478,5391442479,,0.07190540305572402,,service
558949492,5391442479,5391442480,,0.05796462744185672,,service
558949492,5391442480,5391442481,,0.072728356618914,,service
558949492,5391442481,5391442482,,0.08759845663195864,,service
558949492,5391442482,5391442483,,0.07072266555217707,,service
558949492,5391442483,5391442484,,0.08194023701005612,,service
558949492,5391442484,5391442485,,0.08433616814066452,,service
558949492,5391442485,5391442486,,0.10029165940796445,,service
558949492,5391442486,5391442487,,0.0620273209865642,,service
558949492,5391442487,5391442488,,0.08845833705617451,,service
558949492,5391442488,5391442489,,0.08695370693741893,,service
558949492,5391442489,5391442490,,0.06867970670521929,,service
558949492,5391442490,5391442491,,0.08277568408048097,,service
558949492,5391442491,5391442492,,0.09844233725953583,,service
558949492,5391442492,5391442493,,0.09275032194944696,,service
558949492,5391442493,5391442494,,0.10246668254646218,,service
558949492,5391442494,5391442495,,0.11950310781068998,,service
558949492,5391442495,5391442496,,0.08850322190601548,,service
558949492,5391442496,5391442497,,0.11086344192075008,,service
558949492,5391442497,5391442498,,0.10237379215376716,,service
558949492,5391442498,5391442499,,0.10183501236743499,,service
558949492,5391442499,5391442500,,0.10613829681011042,,service
558949492,5391442500,5391442501,,0.10484787391879363,,service
558949492,5391442501,5391442502,,0.1058925693576726,,service
558949492,5391442502,5391442503,,0.07672823855046561,,service
558949492,5391442503,5391442504,,0.10368997089281387,,service
558949492,5391442504,5391442505,,0.11325951146745664,,service
558949492,5391442505,5391442506,,0.12493677561796397,,service
558949492,5391442506,5391442507,,0.11339813130193914,,service
558949492,5391442507,5391442508,,0.0898083672985672,,service
558949492,5391442508,5391442509,,0.09757289624004623,,service
558949492,5391442509,5391442510,,0.09889466231399315,,service
558949492,5391442510,5391442511,,0.06518344750299158,,service
558949492,5391442511,5391442512,,0.05041997289941703,,service
558949492,5391442512,5391442513,,0.07967341753688088,,service
558949492,5391442513,5391442514,,0.07035617651010442,,service
558949492,5391442514,5391442515,,0.06862103573513018,,service
558949492,5391442515,5391442516,,0.054319583684256836,,service
558949492,5391442516,5391442517,,0.06068800871108702,,service
558949492,5391442517,5391442518,,0.07252611073134575,,service
558949492,5391442518,5391442519,,0.07393594557420562,,service
558949492,5391442519,5391442520,,0.10887370395212438,,service
558949492,5391442520,5391447921,,0.07098985519381094,,service
558949492,5391447921,5391447922,,0.09389517311844706,,service
558949494,5391447921,5391448037,,0.06453716998644075,,service
558949492,5391447922,5391447923,,0.0962793443136564,,service
558949492,5391447923,5391447924,,0.09619725152563825,,service
558949492,5391447924,5391447925,,0.09492763518625988,,service
558949492,5391447925,5391447926,,0.09812068882228944,,service
558949492,5391447926,5391447927,,0.0849546275806718,,service
558949492,5391447927,5391447928,,0.0694141953500814,,service
558949492,5391447928,5391447929,,0.09074900446502909,,service
558949492,5391447929,5391447930,,0.09897695238418461,,service
558949492,5391447930,5391447931,,0.1003479492297988,,service
558949492,5391447931,5391447932,,0.08946466956015794,,service
558949492,5391447932,5391447933,,0.1056034294152898,,service
558949492,5391447933,5391447934,,0.10794577721954615,,service
558949493,5391447935,5391447936,,0.08592315302541115,,service
558949493,5391447936,5391447937,,0.06554947528422053,,service
558949493,5391447937,5391447938,,0.07633728313914995,,service
558949493,5391447938,5391447939,,0.10198856706262216,,service
558949493,5391447939,5391447940,,0.09861963573770446,,service
558949493,5391447940,5391447941,,0.12308662129079734,,service
558949493,5391447941,5391447942,,0.1331636396510837,,service
558949493,5391447942,5391447943,,0.1324007366592702,,service
558949493,5391447943,5391447944,,0.09437728939130416,,service
558949493,5391447944,5391447945,,0.11407840684214458,,service
558949493,5391447945,5391447946,,0.15169058602812982,,service
558949493,5391447946,5391447947,,0.10121863389903653,,service
558949493,5391447947,5391447948,,0.13153599133185265,,service
558949493,5391447948,5391447949,,0.11957211645357511,,service
558949493,5391447949,5391447950,,0.14075129196294148,,service
558949493,5391447950,5391447951,,0.09610751740341718,,service
558949493,5391447951,5391447952,,0.14978880247122256,,service
558949493,5391447952,5391447953,,0.14461158867226426,,service
558949493,5391447953,5391447954,,0.13653956370896353,,service
558949493,5391447954,5391447955,,0.15589311081010104,,service
558949493,5391447955,5391447956,,0.1305485691520997,,service
558949493,5391447956,5391447957,,0.1249816605158498,,service
558949493,5391447957,5391447958,,0.17598688269901797,,service
558949493,5391447958,5391447959,,0.17464431606788605,,service
558949493,5391447959,5391447960,,0.1463464361211725,,service
558949493,5391447960,5391447961,,0.14782005591432354,,service
558949493,5391447961,5391447962,,0.15274404746227466,,service
558949493,5391447962,5391447963,,0.12808187880030722,,service
558949493,5391447963,5391447964,,0.1168689048972803,,service
558949493,5391447964,5391447965,,0.11351714810127601,,service
558949493,5391447965,5391447966,,0.1297620309454753,,service
558949493,5391447966,5391447967,,0.12017322471774951,,service
558949493,5391447967,5391447968,,0.14002716468028334,,service
558949493,5391447968,5391447969,,0.11172640333991701,,service
558949493,5391447969,5391447970,,0.07397024792334292,,service
558949493,5391447970,5391447971,,0.09477597289739534,,service
558949493,5391447971,5391447972,,0.09454481998308653,,service
558949493,5391447972,5391447973,,0.10488152132021242,,service
558949493,5391447973,5391447974,,0.09845649586670226,,service
558949493,5391447974,5391447975,,0.10940612889565092,,service
558949493,5391447975,5391447976,,0.1068333447143679,,service
558949493,5391447976,5391447977,,0.09276697462109848,,service
558949493,5391447977,5391447978,,0.12242532923546676,,service
558949493,5391447978,5391447979,,0.10006133651081825,,service
558949493,5391447979,5391447980,,0.1092099699219186,,service
558949493,5391447980,5391447981,,0.0633405004892775,,service
558949493,5391447981,5391447982,,0.10913464954747554,,service
558949493,5391447982,5391447983,,0.11257985318346195,,service
558949493,5391447983,5391447984,,0.12398547261078245,,service
558949493,5391447984,5391447985,,0.08967956058874371,,service
558949493,5391447985,5391447986,,0.09290065715198953,,service
558949493,5391447986,5391447987,,0.06744392382771443,,service
558949493,5391447987,5391447988,,0.07206752773325328,,service
558949493,5391447988,5391447989,,0.042890266918846585,,service
558949493,5391447989,5391447990,,0.08363369340695664,,service
558949493,5391447990,5391447991,,0.08369084046160785,,service
558949493,5391447991,5391447992,,0.06134711255477529,,service
558949493,5391447992,5391447993,,0.06963136967075344,,service
558949493,5391447993,5391447994,,0.07467054333843867,,service
558949493,5391447994,5391447995,,0.09271557276110955,,service
558949493,5391447995,5391447996,,0.0894864910347478,,service
558949493,5391447996,5391447997,,0.1581259662857819,,service
558949493,5391447997,5391447998,,0.14778979835527153,,service
558949493,5391447998,5391447999,,0.07227972338213118,,service
558949493,5391447999,5391448000,,0.3801505977535314,,service
558949493,5391448000,5391448001,,0.18834737033029608,,service
558949493,5391448001,5391448002,,0.1638364505528392,,service
558949493,5391448002,5391448003,,0.08876251570231097,,service
558949493,5391448003,5391448004,,0.14444462768423436,,service
558949493,5391448004,5391448005,,0.11949946872493665,,service
558949493,5391448005,5391448006,,0.11264159821915391,,service
558949493,5391448006,5391448007,,0.14843999849626743,,service
558949493,5391448007,5391448008,,0.11031174009933085,,service
558949493,5391448008,5391448009,,0.1291145605836101,,service
558949493,5391448009,5391448010,,0.09522682097862828,,service
558949493,5391448010,5391448011,,0.13724026056271338,,service
558949493,5391448011,5391448012,,0.10581396256709431,,service
558949493,5391448012,5391448013,,0.0759456864080098,,service
558949493,5391448013,5391448014,,0.3451395778311597,,service
558949493,5391448014,5391448015,,0.03523604764479302,,service
558949494,5391448081,5391448015,,0.05798598070218128,,service
558949493,5391448015,5391448016,,0.055370527675338274,,service
558949493,5391448016,5391448017,,0.047289269726755206,,service
558949493,5391448017,5391448018,,0.05686568249040007,,service
558949493,5391448018,5391448019,,0.09874785581287687,,service
558949493,5391448019,5391448020,,0.06453045126079779,,service
558949493,5391448020,5391448021,,0.05977141717687942,,service
558949493,5391448021,5391448022,,0.05852446575506878,,service
558949493,5391448022,5391448023,,0.10630241629423659,,service
558949493,5391448023,5391448024,,0.08629398752467306,,service
558949493,5391448024,5391448025,,0.11021073651237781,,service
558949493,5391448025,5391448026,,0.10073312567999011,,service
558949493,5391448026,5391448027,,0.09462184309568923,,service
558949493,5391448027,5391448028,,0.09170874318666081,,service
558949493,5391448028,5391448029,,0.09642517529449046,,service
558949493,5391448029,5391448030,,0.0911777288477675,,service
558949493,5391448030,5391448031,,0.13448048478139302,,service
558949493,5391448031,5391448032,,0.10565971280321304,,service
558949493,5391448032,5391448033,,0.1554483659081866,,service
558949493,5391448033,5391448034,,0.1123002343162153,,service
558949493,5391448034,5391448035,,0.12649363250216006,,service
558949493,5391448035,5391448036,,0.09638624642784457,,service
558949494,5391448037,5391448038,,0.10249562274424195,,service
558949494,5391448038,5391448039,,0.09183808727533974,,service
558949494,5391448039,5391448040,,0.10442877618317416,,service
558949494,5391448040,5391448041,,0.09673506001133994,,service
558949494,5391448041,5391448042,,0.11071749596339478,,service
558949494,5391448042,5391448043,,0.09450474562168495,,service
558949494,5391448043,5391448044,,0.1133150093833766,,service
558949494,5391448044,5391448045,,0.11256776225850887,,service
558949494,5391448045,5391448046,,0.1584281740620798,,service
558949494,5391448046,5391448047,,0.10162726735582382,,service
558949494,5391448047,5391448048,,0.1270987644451868,,service
558949494,5391448048,5391448049,,0.20957355052193255,,service
558949494,5391448049,5391448050,,0.09556054835201333,,service
558949494,5391448050,5391448051,,0.14599179871812218,,service
558949494,5391448051,5391448052,,0.141774528453425,,service
558949494,5391448052,5391448053,,0.09885551198690182,,service
558949494,5391448053,5391448054,,0.14340154031502292,,service
558949494,5391448054,5391448055,,0.17886186470732002,,service
558949494,5391448055,5391448056,,0.18866083137123696,,service
558949494,5391448056,5391448057,,0.20748028547041136,,service
558949494,5391448057,5391448058,,0.17419701792833034,,service
558949494,5391448058,5391448059,,0.1247233506704298,,service
558949494,5391448059,5391448060,,0.10580217283016918,,service
558949494,5391448060,5391448061,,0.1383233281484026,,service
558949494,5391448061,5391448062,,0.09224300446503346,,service
558949494,5391448062,5391448063,,0.12604782975317266,,service
558949494,5391448063,5391448064,,0.13019370293423105,,service
558949494,5391448064,5391448065,,0.09446474820711946,,service
558949494,5391448065,5391448066,,0.06653667400021732,,service
558949494,5391448066,5391448067,,0.05155792225658108,,service
558949494,5391448067,5391448068,,0.047741098433337625,,service
558949494,5391448068,5391448069,,0.045582281301901895,,service
558949494,5391448069,5391448070,,0.05407880315724533,,service
558949494,5391448070,5391448071,,0.05271256634735586,,service
558949494,5391448071,5391448072,,0.09352783545484257,,service
558949494,5391448072,5391448073,,0.0998853031679585,,service
558949494,5391448073,5391448074,,0.09357719984079449,,service
558949494,5391448074,5391448075,,0.09685018547619137,,service
558949494,5391448075,5391448076,,0.06645034969217045,,service
558949494,5391448076,5391448077,,0.08704841713659107,,service
558949494,5391448077,5391448078,,0.07265639777955149,,service
558949494,5391448078,5391448079,,0.08117070848475486,,service
558949495,5391448084,5391448079,,0.14022740809868045,,service
558949494,5391448079,5391448080,,0.07462909932540755,,service
558949494,5391448080,5391448082,,0.06094375157980199,,service
558949494,5391448082,5391448081,,0.02827489675157226,,service
558949495,5391448082,5391448083,,0.06549422897542856,,service
558949495,5391448083,5391448084,,0.0957048681959711,,service
558949496,5391448084,5391448085,,0.0642191997237732,,service
558949496,5391448085,5391448086,,0.062214937286400145,,service
558949496,5391448086,5391448087,,0.06952028195626551,,service
558949496,5391448087,5391448088,,0.09584391319299587,,service
558949496,5391448088,5391448089,,0.06459892489519008,,service
558949496,5391448089,5391448090,,0.0847618603145959,,service
558949496,5391448090,5391448091,,0.08644971638258159,,service
558949496,5391448091,5391448092,,0.10018177721742476,,service
558949496,5391448092,5391448093,,0.0802041983353234,,service
558949496,5391448093,5391448094,,0.08679495591923295,,service
558949496,5391448094,5391448095,,0.09862529689366879,,service
558949496,5391448095,5391448096,,0.10156946509036657,,service
558949496,5391448096,5391448097,,0.06826034907915039,,service
558949496,5391448097,5391448098,,0.10054152992204465,,service
558949496,5391448098,5391448099,,0.10589906244827758,,service
558949496,5391448099,5391448100,,0.07307353421239844,,service
558949496,5391448100,5391448101,,0.10283312162079868,,service
558949496,5391448101,5391448102,,0.08974729055888395,,service
558949496,5391448102,5391448103,,0.0871199944128665,,service
558949496,5391448103,5391448104,,0.10156934113446867,,service
558949496,5391448104,5391448105,,0.0829904999613161,,service
558949496,5391448105,5391448106,,0.08766320695291736,,service
558949496,5391448106,5391448107,,0.11452826096904983,,service
558949496,5391448107,5391448108,,0.12921237887300907,,service
558949496,5391448108,5391448109,,0.12343223159959438,,service
558949496,5391448109,5391448110,,0.07077282631264646,,service
558949496,5391448110,5391448111,,0.07056399515049401,,service
558949496,5391448111,5391448112,,0.12886697493112426,,service
558949496,5391448112,5391448113,,0.0925489547545561,,service
558949496,5391448113,5391448114,,0.07638845391024343,,service
558949496,5391448114,5391448115,,0.07564280701710531,,service
558949496,5391448115,5391448116,,0.10981879003621975,,service
558949496,5391448116,5391448117,,0.11127419441597979,,service
558949496,5391448117,5391448118,,0.09049744160033707,,service
558949496,5391448118,5391448119,,0.06582204920649878,,service
558949496,5391448119,5391448120,,0.07542559796080375,,service
558949496,5391448120,5391448121,,0.08212201116980664,,service
558949496,5391448121,5391448122,,0.05429309981310013,,service
558949496,5391448122,5391448123,,0.06801000143165298,,service
558949496,5391448123,5391448124,,0.08040444857889081,,service
558949496,5391448124,5391448125,,0.07239079784932381,,service
558949496,5391448125,5391448126,,0.048352631760081186,,service
558949496,5391448126,5391448127,,0.12210958466765562,,service
558949496,5391448127,5391448128,,0.10410040581836978,,service
558949496,5391448128,5391448129,,0.07640352788148905,,service
