osmid,lat,lon
51511033,46.7334583,-117.1733843
51511035,46.7339840,-117.1745900
51511038,46.7341998,-117.1727033
51511041,46.7347107,-117.1738730
51511301,46.7328480,-117.1501029
51511350,46.6824605,-117.1049275
51511401,46.7321337,-117.1973822
51511403,46.7321972,-117.1972168
51511405,46.7321963,-117.1970054
51511407,46.7321536,-117.1968685
51511444,46.7306819,-117.1985845
51511766,46.7255368,-117.1229538
51511768,46.7255690,-117.1228688
51512111,46.7330476,-117.2072872
51512112,46.7332647,-117.2072954
51512121,46.7070143,-117.1051558
51512122,46.7061695,-117.1045587
51512124,46.7059438,-117.1043657
51512150,46.7075806,-117.1028338
51512151,46.7065440,-117.1028611
51512152,46.7064224,-117.1028866
51512153,46.7063283,-117.1029928
51512154,46.7061020,-117.1033635
51512155,46.7060219,-117.1034617
51512156,46.7059239,-117.1035336
51512158,46.7057862,-117.1035745
51512160,46.7045668,-117.1034700
51512167,46.7259527,-117.1720478
51512168,46.7259830,-117.1718091
51512344,46.7328511,-117.2078185
51512346,46.7328705,-117.2075061
51512352,46.7442362,-117.1544508
51512498,46.7317071,-117.2069603
51512499,46.7315595,-117.2068904
51512518,46.7427581,-117.1566345
51512521,46.7436821,-117.1557935
51512523,46.7410057,-117.1593548
51512524,46.7408368,-117.1598884
51512526,46.7328701,-117.2091599
51512527,46.7331765,-117.2092711
51512543,46.7330812,-117.2111910
51512546,46.7330088,-117.2111331
51512588,46.7175215,-117.1869276
51512649,46.7806596,-117.2955274
51512675,46.7351005,-117.1598372
51512676,46.7356412,-117.1598074
51512727,46.7240366,-117.1909050
51512728,46.7239040,-117.1917289
51512736,46.7125512,-117.1616493
51512737,46.7124434,-117.1616976
51512839,46.7304815,-117.1870941
51513044,46.7362382,-117.1639309
51513045,46.7367632,-117.1641097
51513384,46.7293974,-117.1871921
51513385,46.7294425,-117.1880068
51513390,46.7294219,-117.1889931
51513393,46.7207174,-117.1905829
51513395,46.7210840,-117.1896005
51513397,46.7218556,-117.1887759
51513399,46.7228315,-117.1894434
51513400,46.7231454,-117.1895489
51513402,46.7247859,-117.1900810
51513404,46.7258688,-117.1904592
51513405,46.7261876,-117.1907205
51513407,46.7262952,-117.1907569
51513409,46.7264158,-117.1907399
51513544,46.7230703,-117.1921008
51513546,46.7230952,-117.1911987
51513550,46.7231891,-117.1906256
51513690,46.7322832,-117.1660311
51513691,46.7327117,-117.1659399
51513708,46.7327654,-117.2018851
51513712,46.7331949,-117.2040316
51513725,46.7331403,-117.2043663
51513730,46.7330609,-117.2046462
51513731,46.7329234,-117.2049698
51513733,46.7326005,-117.2052064
51513746,46.7314538,-117.2047900
51513766,46.7321857,-117.2032687
51513771,46.7186904,-117.1737989
51513772,46.7187492,-117.1734693
51513774,46.7186222,-117.1706186
51513776,46.7185343,-117.1704812
51513777,46.7184486,-117.1703838
51514009,46.7365270,-117.1856709
51514011,46.7365208,-117.1845313
51514013,46.7365207,-117.1835509
51514014,46.7365226,-117.1828671
51514015,46.7365156,-117.1824385
51514016,46.7365058,-117.1813579
51514020,46.7365016,-117.1783302
51514023,46.7362966,-117.1769900
51514025,46.7362322,-117.1769202
51514040,46.7130833,-117.1939665
51514076,46.7177527,-117.1738360
51514078,46.7177545,-117.1744091
51514080,46.7177112,-117.1746337
51514083,46.7170555,-117.1759649
51514085,46.7170242,-117.1761515
51514376,46.7154469,-117.1747188
51514378,46.7157744,-117.1749933
51514380,46.7164298,-117.1750282
51515089,46.7232142,-117.1891532
51515092,46.7239819,-117.1882062
51515093,46.7241848,-117.1878048
51515095,46.7243538,-117.1868219
51515469,46.7203165,-117.1640477
51515665,46.7195880,-117.1878571
51515667,46.7196458,-117.1872538
51515679,46.7244065,-117.1836045
51515680,46.7243391,-117.1821408
51515682,46.7242558,-117.1803123
51515684,46.7241669,-117.1783229
51515686,46.7240920,-117.1762983
51516321,46.7260528,-117.1883617
51516322,46.7262428,-117.1871727
51516324,46.7261350,-117.1868765
51516327,46.7205741,-117.1770309
51516329,46.7202518,-117.1760790
51516331,46.7200425,-117.1749915
51516332,46.7197596,-117.1736381
51516335,46.7195701,-117.1701814
51516336,46.7196807,-117.1686461
51518126,46.7313939,-117.1803160
51518211,46.7121914,-117.1519528
51518799,46.7322787,-117.1663908
51518961,46.7398203,-117.1872244
51518963,46.7398255,-117.1866985
51518965,46.7398176,-117.1856745
51518968,46.7398159,-117.1844058
51518969,46.7398187,-117.1832098
51518973,46.7398283,-117.1823508
51519016,46.7432249,-117.1804014
51519018,46.7432482,-117.1795130
51519021,46.7436253,-117.1788567
51519028,46.7409108,-117.1831946
51519030,46.7418440,-117.1824690
51519032,46.7420498,-117.1817171
51519035,46.7420549,-117.1814145
51519037,46.7420802,-117.1812940
51519039,46.7423835,-117.1810524
51519138,46.8149922,-117.1702142
51519203,46.7350976,-117.1639036
51519282,46.7152379,-117.1944762
51519284,46.7130352,-117.1948194
51519286,46.7128089,-117.1946063
51519288,46.7123241,-117.1942789
51519293,46.7404518,-117.1746814
51519296,46.7414514,-117.1730340
51519301,46.7233721,-117.1876416
51519303,46.7235563,-117.1874545
51519304,46.7237532,-117.1865813
51519824,46.7333151,-117.1937929
51519839,46.7598455,-117.1673140
51519841,46.7594883,-117.1673604
51519845,46.7586739,-117.1677627
51519849,46.7575880,-117.1687363
51519852,46.7546371,-117.1698320
51519856,46.7545227,-117.1698290
51519860,46.7544561,-117.1697853
51519863,46.7544243,-117.1696999
51519865,46.7546113,-117.1692564
51519870,46.7551646,-117.1661948
51519877,46.7557669,-117.1644741
51519880,46.7567022,-117.1632932
51519883,46.7567809,-117.1631558
51519889,46.7567227,-117.1565339
51519893,46.7566923,-117.1563134
51519896,46.7557543,-117.1549433
51519898,46.7555815,-117.1545178
51519902,46.7555574,-117.1542655
51519905,46.7556717,-117.1535350
51519908,46.7565979,-117.1511782
51519911,46.7566938,-117.1508397
51519914,46.7569342,-117.1471415
51519917,46.7569235,-117.1454136
51519921,46.7568414,-117.1422759
51519925,46.7568408,-117.1355634
51519929,46.7567557,-117.1330362
51519932,46.7567197,-117.1325242
51519936,46.7567447,-117.1286867
51519938,46.7567904,-117.1276383
51519939,46.7567921,-117.1262808
51519949,46.7201342,-117.1688946
51520136,46.7345924,-117.1789354
51520141,46.7346443,-117.1813670
51520144,46.7346424,-117.1824322
51520147,46.7346468,-117.1834071
51520149,46.7346552,-117.1844126
51520158,46.7346645,-117.1862809
51520161,46.7323916,-117.1796326
51520162,46.7326986,-117.1803229
51520164,46.7328158,-117.1805950
51520232,46.7287339,-117.1880560
51520234,46.7304013,-117.1879080
51520274,46.7307023,-117.1918520
51520278,46.7307116,-117.1914801
51520281,46.7309367,-117.1902459
51520283,46.7310383,-117.1899059
51520286,46.7310292,-117.1897370
51520289,46.7304773,-117.1862618
51520291,46.7307387,-117.1842526
51520294,46.7302112,-117.1830506
51520296,46.7297050,-117.1818721
51520344,46.7431751,-117.1782955
51520346,46.7428156,-117.1788178
51520362,46.7350524,-117.1495145
51520365,46.7349647,-117.1497791
51520367,46.7347195,-117.1498996
51520369,46.7346489,-117.1498731
51520371,46.7346104,-117.1497648
51520412,46.7138978,-117.1827682
51520416,46.7137740,-117.1824520
51520419,46.7102524,-117.1780622
51520424,46.7136124,-117.1711834
51520425,46.7127495,-117.1716606
51520443,46.7228910,-117.1576702
51520445,46.7229020,-117.1578664
51520514,46.7194784,-117.1878752
51520516,46.7193676,-117.1879339
51520518,46.7192831,-117.1880266
51520522,46.7189803,-117.1885414
51520525,46.7189152,-117.1886227
51520527,46.7188380,-117.1886786
51520528,46.7182778,-117.1887159
51520534,46.7175634,-117.1887272
51520536,46.7173521,-117.1887500
51520538,46.7172279,-117.1888193
51520540,46.7170355,-117.1889857
51520542,46.7167530,-117.1893355
51520544,46.7166712,-117.1895344
51520546,46.7166104,-117.1906372
51520547,46.7166469,-117.1909091
51520549,46.7167334,-117.1911425
51520552,46.7168520,-117.1913024
51520554,46.7173510,-117.1918470
51520556,46.7175188,-117.1919540
51520560,46.7272645,-117.1841929
51520561,46.7277882,-117.1853371
51520563,46.7282689,-117.1864395
51521336,46.7420012,-117.1792286
51521342,46.7420142,-117.1800062
51521398,46.7185689,-117.2020694
51521399,46.7184966,-117.1997715
51521401,46.7184813,-117.1993239
51521403,46.7185224,-117.1989430
51521405,46.7189296,-117.1968249
51521573,46.7466091,-117.1531506
51521574,46.7468693,-117.1557491
51521819,46.7341729,-117.1592550
51521822,46.7341272,-117.1589471
51521833,46.7400277,-117.1737405
51521835,46.7400748,-117.1741120
51521836,46.7400433,-117.1745253
51521839,46.7399772,-117.1748344
51521841,46.7396320,-117.1756311
51521843,46.7386711,-117.1767850
51522551,46.7514547,-117.1821920
51522553,46.7508049,-117.1822058
51522624,46.6760352,-117.2598832
51522625,46.6764260,-117.2597190
51522628,46.6788840,-117.2588774
51522630,46.6802932,-117.2585040
51522633,46.6809623,-117.2580016
51522635,46.6814747,-117.2572364
51522637,46.6820518,-117.2568220
51522639,46.6828972,-117.2563510
51522641,46.6832170,-117.2559597
51522642,46.6835316,-117.2555144
51522643,46.6851520,-117.2548173
51522645,46.6853862,-117.2537967
51522647,46.6857205,-117.2533923
51522649,46.6863285,-117.2527322
51522651,46.6869783,-117.2507304
51522653,46.6871439,-117.2504555
51522656,46.6875745,-117.2501631
51522658,46.6879958,-117.2503219
51522660,46.6882232,-117.2506242
51522662,46.6884874,-117.2510759
51522664,46.6886094,-117.2511226
51522666,46.6887430,-117.2511145
51522668,46.6888860,-117.2509989
51522671,46.6890620,-117.2507513
51522673,46.6891286,-117.2505580
51522675,46.6895150,-117.2496216
51522677,46.6931262,-117.2474021
51522680,46.6935116,-117.2469579
51522681,46.6945371,-117.2458255
51522684,46.6956190,-117.2433074
51522686,46.6957391,-117.2429740
51522688,46.6966907,-117.2401561
51522690,46.6982838,-117.2375227
51522692,46.7013076,-117.2329919
51522694,46.7044666,-117.2277528
51522696,46.7046724,-117.2273405
51522698,46.7048240,-117.2268854
51522701,46.7052338,-117.2254930
51522703,46.7048558,-117.2210913
51522705,46.7048205,-117.2203357
51522707,46.7048317,-117.2180596
51522709,46.7049973,-117.2171414
51522711,46.7053390,-117.2162791
51522713,46.7056267,-117.2158038
51522715,46.7066195,-117.2144150
51522717,46.7069276,-117.2136428
51522719,46.7073354,-117.2116767
51522721,46.7073821,-117.2107870
51522723,46.7071838,-117.2094210
51522725,46.7057999,-117.2043430
51523199,46.7284205,-117.1864264
51523200,46.7287218,-117.1863990
51523203,46.7297739,-117.1862980
51523230,46.7224288,-117.1919438
51523231,46.7224535,-117.1904028
51523745,46.7331357,-117.1702667
51523746,46.7330397,-117.1678977
51523769,46.7234305,-117.1836904
51523770,46.7233549,-117.1822303
51523773,46.7232868,-117.1804243
51523775,46.7232010,-117.1784095
51523777,46.7231302,-117.1758439
51523778,46.7232288,-117.1751812
51523779,46.7234677,-117.1737017
51523781,46.7232907,-117.1705926
51523783,46.7231138,-117.1702472
51523791,46.7150376,-117.1790951
51523792,46.7164527,-117.1786264
51524008,46.7416171,-117.1630195
51524010,46.7414184,-117.1629244
51524012,46.7412304,-117.1625134
51524015,46.7410793,-117.1607435
51524019,46.7408171,-117.1590775
51524229,46.7451970,-117.1936897
51524231,46.7451963,-117.1925074
51524233,46.7452033,-117.1913795
51524236,46.7452035,-117.1902546
51524238,46.7452072,-117.1891461
51524262,46.7450238,-117.1806494
51524264,46.7460410,-117.1788905
51524266,46.7465496,-117.1780841
51524268,46.7470111,-117.1764943
51524269,46.7471678,-117.1749020
51524271,46.7473199,-117.1734165
51524273,46.7474057,-117.1724647
51524278,46.7301027,-117.1595253
51524286,46.7295243,-117.1495316
51524287,46.7294505,-117.1478339
51524289,46.7291560,-117.1405149
51524290,46.7290232,-117.1392199
51524291,46.7289283,-117.1389458
51524615,46.7320609,-117.1813008
51524616,46.7322272,-117.1817581
51524739,46.7343675,-117.1813680
51524741,46.7354601,-117.1813673
51524742,46.7370029,-117.1813520
51524743,46.7378302,-117.1813510
51524744,46.7382976,-117.1813469
51524746,46.7386566,-117.1813498
51524747,46.7390385,-117.1813399
51525765,46.7232055,-117.1864090
51525766,46.7232863,-117.1858835
51525768,46.7233701,-117.1853690
51525926,46.7295545,-117.1755806
51525929,46.7280641,-117.1778236
51525931,46.7275575,-117.1779531
51525934,46.7270728,-117.1780309
51525941,46.7261609,-117.1781308
51525943,46.7251589,-117.1782205
51525948,46.7222272,-117.1785119
51525950,46.7214051,-117.1785989
51525953,46.7206719,-117.1785119
51525955,46.7200667,-117.1779989
51525958,46.7196724,-117.1776660
51525979,46.7378293,-117.1827489
51525981,46.7377977,-117.1783348
51525984,46.7378432,-117.1768157
51525985,46.7378191,-117.1751447
51525990,46.7151212,-117.1636304
51525993,46.7146977,-117.1618206
51525996,46.7146324,-117.1611567
51525998,46.7141882,-117.1574340
51526001,46.7139535,-117.1565648
51526003,46.7123294,-117.1512175
51526004,46.7119264,-117.1470580
51526006,46.7117831,-117.1461351
51526009,46.7079176,-117.1306451
51526011,46.7069266,-117.1257581
51526013,46.7068734,-117.1245422
51526015,46.7071716,-117.1202904
51526016,46.7072111,-117.1187444
51526019,46.7073020,-117.1125790
51526021,46.7072613,-117.1111438
51526022,46.7070219,-117.1090947
51526024,46.7069347,-117.1086308
51526026,46.7067988,-117.1076950
51526027,46.7068348,-117.1062474
51526030,46.7078646,-117.1016399
51526031,46.7081313,-117.1003573
51526033,46.7083239,-117.0991742
51526036,46.7090324,-117.0913792
51526037,46.7091817,-117.0902307
51526040,46.7093807,-117.0892726
51526041,46.7110875,-117.0846243
51526042,46.7115066,-117.0837437
51526044,46.7120247,-117.0828838
51526046,46.7173070,-117.0750188
51526047,46.7177847,-117.0741348
51526049,46.7182489,-117.0730721
51526052,46.7185780,-117.0719649
51526055,46.7188793,-117.0696555
51526057,46.7188701,-117.0685552
51526060,46.7181941,-117.0633276
51526061,46.7182272,-117.0614404
51526064,46.7184541,-117.0583108
51526068,46.7184736,-117.0534372
51526070,46.7181062,-117.0492213
51526073,46.7180117,-117.0473502
51526075,46.7180017,-117.0425464
51526078,46.7181317,-117.0411777
51526079,46.7184991,-117.0398262
51526110,46.7360002,-117.1682330
51526112,46.7361009,-117.1673154
51526115,46.7367487,-117.1667621
51526116,46.7368428,-117.1666619
51526135,46.6871625,-117.1088285
51526136,46.6872753,-117.1085265
51526139,46.6899103,-117.1029400
51526141,46.6906312,-117.1018141
51526143,46.6909554,-117.1011651
51526145,46.6911796,-117.1003582
51526147,46.6916455,-117.0984225
51526149,46.6918094,-117.0980825
51526153,46.6927404,-117.0962980
51526155,46.6944617,-117.0930276
51526157,46.6956603,-117.0902612
51526162,46.7024581,-117.0771678
51526164,46.7035498,-117.0751990
51526168,46.7090495,-117.0662278
51526169,46.7110435,-117.0632490
51526170,46.7119112,-117.0625728
51526171,46.7123894,-117.0623432
51526172,46.7127480,-117.0622351
51526176,46.7148594,-117.0620892
51526178,46.7159852,-117.0620262
51526181,46.7179263,-117.0616856
51526187,46.7493216,-117.1841971
51526189,46.7492304,-117.1836537
51526523,46.7207426,-117.1997444
51526525,46.7208794,-117.2001757
51526528,46.7226870,-117.1613035
51526530,46.7225662,-117.1613053
51526532,46.7225233,-117.1613600
51526533,46.7225128,-117.1614492
51526534,46.7222591,-117.1630933
51526535,46.7222910,-117.1632898
51526539,46.7233415,-117.1641221
51526792,46.7267037,-117.1801801
51526799,46.7267749,-117.1811355
51526801,46.7267927,-117.1811864
51526802,46.7268804,-117.1812273
51526803,46.7272221,-117.1811993
51527190,46.7213843,-117.1709905
51527192,46.7211785,-117.1706264
51527195,46.7383268,-117.1822987
51527199,46.7202089,-117.1917040
51527200,46.7218300,-117.1933879
51527203,46.7224366,-117.1930680
51527492,46.7193185,-117.2020246
51527493,46.7193212,-117.1999744
51527591,46.7350501,-117.1620009
51527602,46.7500444,-117.0931484
51527604,46.7503370,-117.0926605
51527605,46.7511313,-117.0907534
51527609,46.7519307,-117.0876002
51527610,46.7525134,-117.0855259
51527611,46.7536394,-117.0824179
51527613,46.7537287,-117.0812624
51527614,46.7529856,-117.0784798
51527616,46.7525830,-117.0773020
51527618,46.7520143,-117.0755512
51527619,46.7516230,-117.0729627
51527621,46.7520020,-117.0702651
51527623,46.7522959,-117.0664148
51527625,46.7524106,-117.0630229
51527627,46.7524089,-117.0624317
51527628,46.7523023,-117.0613548
51527630,46.7516937,-117.0589362
51527631,46.7515347,-117.0584502
51527633,46.7508941,-117.0573138
51527636,46.7485290,-117.0547447
51527639,46.7481947,-117.0544058
51527641,46.7449380,-117.0536910
51527642,46.7421151,-117.0536023
51527654,46.7216931,-117.1443632
51527668,46.7276050,-117.1411234
51527671,46.7291681,-117.1387497
51527673,46.7302523,-117.1380665
51527675,46.7318345,-117.1363679
51527684,46.7332987,-117.1342440
51527686,46.7349507,-117.1331036
51527689,46.7356655,-117.1324233
51527691,46.7367516,-117.1309379
51527693,46.7388166,-117.1280040
51527695,46.7389527,-117.1277190
51527698,46.7392920,-117.1268777
51527700,46.7393324,-117.1267655
51527703,46.7394704,-117.1264295
51527704,46.7400912,-117.1251504
51527706,46.7405611,-117.1246268
51527709,46.7411601,-117.1241548
51527711,46.7413977,-117.1239536
51527713,46.7418488,-117.1233996
51527715,46.7420235,-117.1230854
51527717,46.7421744,-117.1227234
51527720,46.7422899,-117.1223490
51527724,46.7432603,-117.1184484
51527726,46.7435477,-117.1177254
51527728,46.7439333,-117.1170051
51527730,46.7443484,-117.1161913
51527733,46.7447776,-117.1152445
51527734,46.7449408,-117.1145217
51527738,46.7448506,-117.1123883
51527740,46.7448288,-117.1115743
51527742,46.7450421,-117.1104127
51527745,46.7453051,-117.1098110
51527747,46.7459722,-117.1087110
51527750,46.7462252,-117.1081624
51527753,46.7464632,-117.1071160
51527754,46.7464548,-117.1054418
51527756,46.7464576,-117.1050395
51527758,46.7466159,-117.1040024
51528932,46.7285977,-117.1744042
51528933,46.7285970,-117.1754698
51528951,46.7401047,-117.1914041
51528953,46.7399949,-117.1912580
51528954,46.7398838,-117.1910644
51528955,46.7385906,-117.1886310
51528960,46.7346887,-117.1886485
51528961,46.7345200,-117.1886249
51529187,46.7424926,-117.1743666
51529190,46.7430846,-117.1751074
51529192,46.7435607,-117.1757320
51529194,46.7443347,-117.1767108
51529196,46.7451195,-117.1777153
51529273,46.7510839,-117.1649101
